;X1;X2;X3;X4;X5;target
0;-9.04313592290721;229.47318327671871;0.26598396800860924;20.77999814173383;-130.60261975581358;-1.4969193745862897
1;-8.762449552699465;230.3074020227099;-0.29260291776559905;19.048844149980884;-129.94604595929172;-1.2805122485564233
2;-10.099869747889596;230.86722299824945;0.29752085519933136;20.43347242860947;-128.5032621069873;-0.5002055205545626
3;-10.200809532057733;231.71053197859422;-0.39259211511208136;19.49301640904155;-128.89391060725058;-0.11653229556395517
4;-10.959795405883796;231.46178190486805;0.21561201274327796;20.42830639695498;-131.115861497014;-1.612210982682382
5;-10.82290196104351;232.18106212506012;-0.523196041329148;18.533270465667005;-129.68482614714378;-0.6121135894574797
6;-10.93137744190088;230.53269722856027;-0.18952921223702165;20.7123507813236;-129.60115630508585;-1.9945626986142133
7;-9.624132683380395;229.916313008012;-0.2970042672916556;21.85338307605065;-128.3543689322332;1.4654811420253935
8;-11.321109478517728;231.38534782051454;-0.9080123074818137;19.371059635689914;-130.4000335987211;-0.1619716757204863
9;-9.04515488720677;230.58276618116867;0.12861169273237671;21.614152019257947;-129.02425970392062;-0.569854199950429
10;-9.21186248118465;230.53755342072665;-1.7087991250215402;18.779179533470085;-127.90943740938225;1.7772798860942671
11;-10.765059341569527;231.31099822557564;0.4015833579386304;20.535619671178473;-127.38093423572029;-2.0516471118156545
12;-8.711272330012907;232.14263115311869;-0.16046065570189771;19.649139260650152;-128.21720738167366;0.8242002505619893
13;-9.738222536317991;230.35767714038232;0.1166592577789086;20.465219834171105;-128.72012664031863;-0.13552674801008419
14;-9.661983619665254;228.75587873708156;1.0468210494378771;20.435747003067714;-129.98618532303584;-2.82799726427711
15;-10.625805134468317;230.58584806568336;-0.960210784609837;19.595718685223858;-129.4028970264677;0.7574332382415819
16;-10.527458553131895;230.81208943881558;0.766634283437903;18.73221575490794;-130.00422055915507;-0.7893439814379656
17;-9.888407361490238;231.7469286466193;-1.1907182418733733;20.153714765029143;-130.75136249939845;1.293495460204793
18;-10.442106517159349;230.4657506727269;-0.7555607870713846;19.73975010621235;-127.3780962802919;0.32432553785155244
19;-10.318766563674789;231.59311887904613;0.4523186949838361;21.538006618228124;-127.77184267236952;1.6560596153680927
20;-7.677998657687526;232.45915804047178;1.1482206958502748;21.545946158871903;-129.57564244413544;-2.116985586381023
21;-9.762409626677892;231.59792331038642;0.9584408182673285;20.659804135441963;-129.65084661698884;0.31922003309352925
22;-9.720581273770796;231.28623074078237;2.446471881559483;21.195476089769837;-127.11445224848872;-0.3425104522223841
23;-10.922206409080344;231.69531530676593;-1.2719830089965523;19.99791440926359;-129.98562239759772;-1.5896582921469546
24;-9.226156584269324;230.21477011291472;-0.583622677346117;19.680564401020096;-127.57894590863926;1.2289983772328315
25;-10.480770219899235;231.87383608713932;0.5777667000640851;19.576726562695445;-130.33820636530035;0.6859984940270024
26;-10.347715891233255;231.89724672752777;0.39734047353600943;21.467174870071414;-126.00352583113336;-0.8951250377149467
27;-11.657055786011039;231.9529216689313;-3.4767425502643063;18.589213687516168;-128.9035959541597;0.15885707829499188
28;-9.962676242513146;231.3887210372492;-1.1756522242306926;20.072862865501097;-128.2791854985238;0.8539936765606029
29;-9.69074625078839;231.666704110535;-0.7113024378703041;19.442325754181756;-127.43463366336107;0.3372477852868014
30;-10.170680348172342;231.88800515368598;-0.5452179109801975;20.15948518915432;-127.59604121071905;1.031470167229802
31;-9.266573734187688;232.7807074924387;-0.8048160114478737;20.59093343644332;-130.04659450969694;-0.675205437665967
32;-8.915354344959406;230.77886249168614;-0.3313582462334899;20.13009324341747;-129.07523996227914;-0.28665262626288585
33;-10.933179900444943;230.6601412043188;-1.4183905229196379;20.365976676575585;-127.91507293794825;0.5774841493454819
34;-9.474175475511359;230.2891698864251;1.4303171662855056;20.3194921984637;-130.53564242277696;-1.1000063504938489
35;-10.340590841708273;232.04138893436314;0.04830215266356562;18.86930802882251;-129.28215299231707;-0.2237559984183767
36;-9.088877063816696;231.45227891590002;-0.9932788730749281;21.784929587153304;-128.76900500795213;0.0820239011744481
37;-10.01653242615125;231.12728786461813;1.0018527431858812;20.13961837374584;-129.7911839066379;-3.665722824843487
38;-11.39355196968303;230.85398522404793;0.6479423050027814;20.254515998553273;-129.48129628704555;0.07296989244227854
39;-11.512221555705612;232.0731639135884;-0.2659013217485875;19.825751142628356;-128.62053287358606;2.7047458232967223
40;-9.177974133873898;230.8646586071108;1.0845193030216949;21.68224914456468;-127.96849834464777;0.25239492218082665
41;-9.691072486880849;230.86041964711825;0.8638175508334021;19.56261272176021;-127.47460302665948;-0.55628960676225
42;-9.593029096470044;230.83672337868774;-1.4218590723897457;19.035316841497522;-129.39401662377287;-1.0849199410386972
43;-9.75988832409249;230.35961103628313;-0.3693987146900032;19.89485228335351;-128.52165591684326;0.5778539499790141
44;-10.046618218598843;230.433567801612;-0.6248404377839607;20.367845177370747;-128.97096163520612;-2.179415006831331
45;-10.858754474142689;232.03306625224513;-2.115704749474195;20.31562446562024;-128.69931022537483;-2.2476995532925312
46;-9.6960883128597;229.78492468368265;-1.075873280621162;20.43686543062789;-129.38817929480476;-1.0888808176374631
47;-9.94723299926879;228.66419206328771;0.7778687102667106;20.591382355643265;-130.22023169263952;-0.5497992109583094
48;-10.406928789900643;231.8836491439047;1.7582050388609047;19.36486358029762;-129.15994571644208;1.6278419596128544
49;-8.680926905676435;230.3896902783204;-0.6672441237698964;21.225577564049708;-129.21095250675054;1.4439185944931041
50;-11.56370286909268;231.7075686044683;1.180770579835957;19.076592744597352;-128.35974170414767;-0.7589349210643892
51;-9.70163943742651;231.95644916207476;-0.5334599831787935;19.641514168448847;-129.1544041788476;-0.5231947467383753
52;-8.946930307822305;229.43529254520018;-0.5365713690459916;19.71830358855154;-127.16061465493665;1.4772831274957448
53;-10.10497359931896;229.79368452155853;-0.35887557041711576;20.587098422516647;-130.09915508715625;-0.06787277895172812
54;-10.063577770182826;229.2078742727114;0.049801262432170215;19.10288322638687;-130.72586125792668;0.47393560364824583
55;-10.097702394641503;231.0808339709572;-1.5394986450910049;20.474793464523692;-128.58481552720656;-0.42334218451655337
56;-9.5628318579727;231.26860748500337;0.7416705753841563;19.31967834403121;-128.7371469384907;-0.2803611333507384
57;-9.688516083611376;231.3466814725452;-0.0037568488666306437;20.558562278489457;-128.26427345601005;-0.14354366229223806
58;-9.949746602054272;230.41585010518202;0.013892287232574591;19.58516032098806;-128.6790892756637;1.0000225005230876
59;-8.8157902627299;230.20609660763478;-0.3629836969044563;17.838076738397266;-128.81149062160205;2.03749992705618
60;-11.425872199302102;231.84149732394928;-0.35576006166511337;20.431755277959045;-126.60819645429103;-1.3351826406493705
61;-8.86653446001044;229.32413675889973;1.823689503227949;17.988074663258764;-130.7799501714819;-0.1417895591791962
62;-11.225657130505065;231.69975897563648;-1.3191789841222912;19.344662772621792;-128.7993473784825;0.7925612195214751
63;-9.518026087922484;230.33040861646805;0.22460581179411213;20.210396621518786;-128.7998435965129;-0.9489708012565848
64;-8.749158077289641;229.92139097719004;0.004969338349192122;20.267767915895355;-127.3737337343267;-0.16652454152777274
65;-9.857174749012614;230.2660312322676;-0.8400755898238297;20.228899293583975;-129.3659952666973;-0.4877115094332003
66;-9.170136698766033;231.17564791202827;-0.5644507728004317;19.404546519819952;-131.64960873547022;-0.09311740660889305
67;-9.507449238613356;230.76480126627678;-1.708068814166514;20.490815395687694;-129.19099054442634;-1.3935358831395388
68;-9.15522931851185;230.38024470491516;-0.4490978529849941;20.590400908704893;-129.4583710715589;0.7471060231257447
69;-10.231253499615056;232.98240873679725;-0.006856091037320357;20.936766799248804;-129.43574005839088;-0.15591518028695706
70;-9.090386648841873;230.19496686569624;1.554946530833967;20.907597307850335;-129.12506862305227;-0.4303913568114802
